,Clue,Answer,Explanation
573,English politician connects drains (7) ,EMPTIES,"Definition: drains
 **E** (English) **+ MP** (member of parliament; politician) **+ TIES **(connects)
 **E MP TIES**"
574,"Past lovers, naked (4) ",OVER,"Definition: Past
 **OVER** (**letters remaining in LOVERS when the outer clothing, the letters L and S are removed** [naked])
 **OVER**"
575,Underworld boss’s place you went to finally (5) ,PLUTO,"Definition: Underworld boss’
 **PL** (place) **+ UTO** (**last letters of** [finally] **each of YOU**, **WENT** and **TO**)
 **PL UTO**"
576,Ten twists about to become one on the way out (8) ,EMERGENT,"Definition: on the way out
 **Anagram of** (twists) **TEN** **containing** (about) **MERGE** (become one)
 **E** (**MERGE**) **NT***"
577,"Originally having ordered bacon, nursing orderly brings biscuit (6)",HOBNOB,"Definition: biscuit
 **HOBNOB** (**first letters** [originally) **of each of** **HAVING**, **ORDERED**, **BACON**, **NURSING**, **ORDERLY** and **BRINGS**)
 **H O B N O B**"
578,"Harry Potter’s social worker, faithful sort (10) ",PROTESTANT,"Definition: faithful sort
 **Anagram of** (harry) **POTTERS** **+ ANT** (worker insect who is a member of a social colony)
 **PROTEST*** **ANT**"
579,"Beginning to hug everybody after dreadfully inane film (5,4) ",ANNIE HALL,"Definition: film
 **Anagram of** (dreadfully) **INANE** **+ H** (**first letter of** [beginning to] **HUG**) **+ ALL** (everybody)
 **ANNIE*** **H ALL**"
580,Setter repeats Indian music ascending (4- 4) ,AGAR-AGAR,"Definition: Setter
 (**RAGA** [traditional Hindu [Indian] musical form or mode) **+ RAGA** again [repeats]) **all reversed** (ascending; down entry)
 (**AGAR AGAR**)<"
581,Spinning delivery like a search engine? (6) ,GOOGLY,"Definition: Spinning delivery
 **GOOGLY** (like **GOOGLE** [search engine])
 **GOOGLY**"
582,Areas India redeveloped without any adults having specialist knowledge (7) ,INSIDER,"Definition: having specialist knowledge
 **Anagram of** (redeveloped) **AREAS INDIA** **excluding** (without any) the three **A**s (adults)
 **INSIDER***"
583,Malodorous pigpen hosts tattoo (6) ,STINKY,"Definition: Malodorous
 **STY** (pig pen) **containing** (hosts) **INK** (to tattoo)
 **ST** (**INK**) **Y**"
584,"Barely, if at all, certain to kill (5)",FATAL,"Definition: certain to kill
 **FATAL** (**letters remaining in IF AT ALL when the outer letters** [clothing] **I** and **L** **are removed** [barely])
 **FATAL**"
585,"Song breaking law of egg detonation (4,3,6,5)",WON,"Definition: Song
 **Anagram of** (breaking) **LAW OF EGG DETONATION**
 **WON’T GET FOOLED AGAIN***"
586,"Battered halibut’s tail and drinks, including case of champagne (8) ",TROUNCED,"Definition: Battered
 **T** (**last letter of** [tail] **HALIBUT**) **+** (**ROUND** [drinks] **containing** [including] **CE** [**outer letters of** {case of} **CHAMPAGNE**)
 **T ROUN** (**CE**) **D**"
587,"More often than not, Rodriguez has virile exterior (6) ",MAINLY,"Definition: More often than not
 **I** (Rodriguez, the setter) **contained in** (has … exterior) **MANLY** (virile)
 **MA** (**I**) **NLY**"
588,Perfumier engages new US artist who changes what’s on the box (7-6) ,CHANNEL-HOPPER,"Definition: changes what’s on the box
 **CHANEL** (reference the French perfume house founded by Coco **CHANEL** in 1921) **containing** (engages) **N** (new) **+ HOPPER** (reference Edward **HOPPER** [1882 – 1967], American artist and printmaker)
 **CHAN** (**N**) **EL HOPPER**"
589,American idiot with zero pizzazz making chit-chat (10) ,SCHMOOZING,"Definition: making chit-chat
 **SCHMO** (American term for an idiot) **+ O** (character representing zero) **+ ZING** (pizzazz)
 **SCHMO** **O ZING**"
590,"Spike, large one (4) ",LACE,"Definition: Spike
 **L** (large) **+ ACE** (one)
 **L ACE**"
591,Didn’t catch film using audio (6) ,MISSED,"Definition: Didn’t catch
 **MISSED** (**sounds like** [using audio] **MIST** [film])
 **MISSED**"
592,Gift from party people (8) ,DONATION,"Definition: Gift
 **DO** (party) **+ NATION** (nation)
 **DO NATION**"
593,"Working on image, a narcissist’s problem (8)",EGOMANIA,"Definition: narcissist’s problem
 **Anagram of** (working) **ON IMAGE A**
 **EGOMANIA***"
594,Bar passage out of Rwanda’s capital (6) ,EXCEPT,"Definition: Bar
 **EXCERPT** (passage [of text, for example]) **excluding** (out of) **R** (**first letter of** [capital of] **R**WANDA)
 **EXCEPT**"
595,Star‘s promise in Union and League (4) ,IDOL,"Definition: Star
 **I DO** (promise made by the bridge and groom at a wedding [union]) **+ L** (league)
 **I DO** **L**"
596,"Card player with dodgy relations in part of England (4,6) ",EAST SUSSEX,"Definition: part of England
 **EAST** (designation of card player in a game such a bridge) **+ SUS** (suspect; dodgy) **+ SEX** (intercourse; relations)
 **EAST SUS SEX**"
597,"Complaint from son tucking into e.g. wurst with sauerkraut and enchiladas on vacation (6,7) ",GERMAN MEASLES,"Definition: Complaint
 (**S** [son] **contained in** [tucking into] **GERMAN MEAL**, of which wurst [large sausage] is an example) **+ ES** (**letters remaining in ENCHILADAS when the central letters NCHILADA are removed; on vacation**)
 **GERMAN MEA** (**S**) **L ES**"
598,Peacenik into drugtaking and hippiedom (6) ,GANDHI,"Definition: Peacenik
 **GANDHI** (**hidden word in** [into] **DRUGTAKING AND HIPPIEDOM**)
 **GANDHI**"
599,Gives up storing item in bureaus after losing a thousand (8) ,DESPAIRS,"Definition: Gives up
 **PAIR** (two people together; an item) **contained in** (in) **DESKS** (bureaus) **excluding** (after losing) **K** (1,000)
 **DES** (**PAIR**) **S**"
600,"Concerned with eco travel, helping the environment (9) ",RECYCLING,"Definition: helping the environment
 **RE** (concerned with) **+ CYCLING** (a form of travel that is ecologically sound in that it doesn’t pollute the atmosphere)
 **RE CYCLING**"
601,"Remove attacking threat from team, introducing right back (5) ",UNARM,"Definition: Remove attacking threat from
 (**MAN U** [Manchester United; team]) **containing** [introducing] **R** [right]) **all reversed** (back)
 (**U** **NA** (**R**) **M**)<"
602,Harmony from Italian with my kind of music (11) ,CONCORDANCE,"Definition: Harmony
 **CON** (Italian for ‘with’) **+ COR** (gosh!; my!) **+ DANCE** (type of music)
 **CON COR DANCE**"
603,"In the end, Oxford United wasted time (7) ",DALLIED,"Definition: wasted time
 **D** (**last letter of** [in the end] **OXFORD** **+ ALLIED** [united])
 **D ALLIED**"
604,Low emotional state finishing early (3) ,MOO,"Definition: Low
 **MOOD** (emotional state) **excluding the final letter** (finishing early) **D**
 **MOO**"
605,"Mostly ill-mannered, I see, and unwise (9) ",IMPOLITIC,"Definition: unwise
 **IMPOLITE** (ill-mannered) **excluding the final letter** (mostly) **E** **+ I + C** (see defines the letter **C**)
 **IMPOLIT I C**"
606,Poetry penned by Joely Richardson (5),LYRIC,"Definition: Poetry
 **LYRIC** (**hidden word in** [penned by] **JOELY RICHARDSON**)
 **LYRIC**"
607,What happens when Posh or Sporty is annoying getting biscuits (11) ,GINGERSNAPS,"Definition: biscuits
 **POSH** (Victoria Beckham [nee Adams] and **SPORTY** [Melanie Chisholm] were members of the Spice Girls singing group, as was **GINGER** [Geri Halliwell], who might have got annoyed or SNAPPED if **POSH** and **SPORTY** took all the biscuits)
 **GINGER SNAPS**"
608,"Suggest infiltrating small leftist group (6,3) ",SIMPLY RED,"Definition: group
 **IMPLY** (suggest) **contained in** (infiltrating) (**S** [small] **+ RED** [communist; leftist])
 **S** (**IMPLY**) **RED**"
609,E.g. Putin in media getting awfully poor coverage (9),OPPRESSOR,"Definition: E.g. Putin
 **PRESS** (part of the media) **contained in** (getting … coverage) **an anagram of** (awfully) **POOR**
 **OP** (**PRESS**) **OR***"
610,Bore and nincompoop you heard at the seaside? (7) ,ASSUMED,"Definition: Bore
 **ASS** (nincompoop) **+ U** (**sounds like** [heard] **YOU**) **+ MED** (**MED**iterranean Sea; seaside)
 **ASS U MED**"
611,Strong belief one may be responsible for litter (5) ,DOGMA,"Definition: Strong belief
 **DOG MA** (mother dog, who may give birth to a litter of puppies)
 **DOG MA**"
612,"Dip in retail, with area sapped of energy (5) ",SALSA,"Definition: Dip
 **SALES** (retail) **excluding** (sapped of) **E** (energy) **+ A** (area)
 **SALS A**"
613,A question Descartes implicitly asked his pal (3) ,AMI,"Definition: his pal
 Rene Descartes (1596 – 1650), French philosopher who coined the definitive philosophical statement Cogito, Ergo Sum [I think therefore I am] which can be considered as an answer to the implicit question ‘**AM I?**‘
 **AM I**"
614,Hostile environment won’t bother me – getting out of hole I’m expert (12),EXTREMOPHILE,"Definition: Hostile environment won’t bother me
 **Anagram of** (getting out of) **HOLE I’M EXPERT**)
 **EXTREMOPHILE***"
615,Contest for javelins – leader therein reverse of dreadful (5) ,JERID,"Definition: Contest for javelins
 **J** (**first letter of** [leader therein] **JAVELIN**) **+ DIRE** (dreadful) **reversed** (reverse of)
 **J ERID**<"
616,Care for old poet creating effect for listeners (4) ,REKE,"Definition: Care for old poet
 **REKE** (**sounds like** [creating … for listener]) **WREAK** (to effect)
 **REKE**"
617,Nut shell? Get nasty pain cutting coarser part (8) ,BRAINPAN,"Definition: Nut shell
 **Anagram of** (nasty) **PAIN** **contained in** (cutting) **BRAN** (the coarsest part of ground husks)
 **BR** (**AINP***) **AN**"
618,Rather feeble women with naughty child yard behind (5),WIMPY,"Definition: Rather feeble
 **W** (women) **+ IMP** (naughty child) **+ Y** (yard)
 **W IMP Y**"
619,Minimal boundary marker one removed (6) ,MEREST,"Definition: Minimal
 **MERESTONE** (boundary marker) **excluding** (removed) **ONE**
 **MEREST**"
620,"Heroin crazy bum inhaled, term of abuse (7) ",SCUMBAG,"Definition: term of abuse
 **Anagram of** (crazy) **BUM** **contained in** (inhaled) **SCAG** (heroin)
 **SC** (**UMB***) **AG**"
621,Colly in former language (4) ,MERL,"Definition: Colly in former language
 **MERL** (**hidden word in** [in] **FORMER LANGUAGE**)
 **MERL**"
622,Bat is on 50 when trapped by spin going back (7) ,LEISLER,"Definition: Bat
 (**IS + L** [Roman numeral for 50]) **contained in** (trapped by) **REEL** (spin) **reversed** (going back)
 **LE** (**IS L**) **ER**<"
623,Sword causing any wound with a touch piercing (7) ,YATAGAN,"Definition: Sword
 (**A + TAG** [touch, as in the children’s game of the same name]) **contained in** (piercing) **an anagram of** (wound) **ANY**
 **Y** (**A TAG**) **AN***"
624,"Parisian I love, or having left untrustworthy woman (4) ",JADE,"Definition: untrustworthy woman
 **J’ADORE** (French for ‘I love’) **excluding** (having left) **OR**
 **JADE**"
625,Almost all mistrust vaguely commonplace remarks (7) ,TRUISMS,"Definition: commonplace remarks
 **Anagram of** (vaguely) **MISTRUST** **excluding the final letter** (almost all) **T**
 **TRUISMS***"
626,"Centrepiece of mythology, singular tomb (6) ",THOLOS,"Definition: tomb
 **THOLO** (**central letters of** [centrepiece of] **MYTHOLOGY**) **+ S** (singular)
 **THOLO S**"
627,What may be applied to point that is insignificant in law? (5) ,PETIT,"Definition: insignificant in law
 Reference **PETIT POINT** (a method of **APPLIQUE** [work applied to, or laid on, another material] ,such as tapestry work using small stitches diagonal to the canvas threads)
 **PETIT**"
628,"Dreary passage from lecturer, guru one abandoned (8) ",LONGUEUR,"Definition: Dreary passage
  **L** (lecturer) + **anagram of** (abandoned) **GURU ONE**
 **L** **ONGUEUR***"
629,"Part of pre-history, not the first by-name (4) ",LIAS,"Definition: Part of pre-history
 **ALIAS** (by-name [nickname]) **excluding the initial letter** [not the first] **A**
 **LIAS**"
630,"Stern of frigate below the water-line, one assumes – if it is (5)",HOLED,"Definition: is
 I think the parsing here is **E** (**last letter of** [stern of] **FRIGATE**) **stored in the HOLD** (an interior cavity of a ship that is below the waterline)
 **HOL** (**E**) **D**"
631,Ambassador from east despatched with partner messing around (12) ,REPRESENTANT,"Definition: Ambassador
 **Anagram of** (messing) **PARTNER** **containing** (around) (**E** [East]**+ SENT** [despatched])
 **REPR** (**E** **SENT**) **ANT***"
632,"Dry times, fine (5) ",XERIC,"Definition: Dry
 **X** (multiplication sign; times) **+ ERIC** (blood-fine paid by a murderer to his victim’s family in old Irish law)
 **X ERIC**"
633,Trinity to arrange university in term’s odd characters going up (8) ,TRIMURTI,"Definition: Trinity
 **TRIM** (arrange) **+ U** (university) **+ ITR** (**letters 1, 3 and 5** [odd characters] **of IN TERM**) **reversed** (going up; down entry)
 **TRIM U RTI**<"
634,Decisive – leading clubs lost – it grates in Edinburgh (4),RISP,"Definition: it grates in Edinburgh
 **CRISP** (decisive) **excluding** (lost) **C**, **the first letter** (leading) **of** **C**LUBS or just **excluding** **C** (clubs) **which is the leading letter of** **C**RISP
 **RISP**"
635,Wine offered by popular bar before expansion (7) ,MARSALA,"Definition: Wine
 **MARS** (popular chocolate bar) **+ ALA** (leafy expansion running down the stem from a leaf )
 **MARSALA**"
636,Collection of 20 characters master is dominated by since turning up (4) ,OGAM,"Definition: Collection of 20 characters
 As this is a down entry, **M** (master) **is below** (is dominated by) **AGO** (since) **reversed** (turning up; down entry)
 **OGA**< **M**"
637,Chair for worshippers dispelled pride that is universal (8) ,PRIE-DIEU,"Definition: Chair for worshippers
 **Anagram of** (dispelled) **PRIDE** **+ IE** (id est; that is) **+ U** (universal)
 **PRIE-D*** **IE U**"
638,SI unit? Those lacking faith have no initial ardour for this (5) ,HENRY,"Definition: SI unit
 **HEATHENRY** (people lacking faith) **excluding the first four letters** (no initial) **HEAT** (ardour)
 **HENRY**"
639,The lady’s restricted by precedence – I’ll be bound (7) ,LEASHED,"Definition: bound
 **SHE** (lady) **contained in** (restricted by) **LEAD** (precedence)
 **LEA** (**SHE**) **D**"
640,"Wrestle with my (small) joint, butchered? This may have cleaned block (10, apostrophe)",JEW,"Definition: This may have cleaned block
 **Anagram of** (butchered) **WRESTLE** and **MY** and **J** (abbreviation for [small] **JOINT**)
 **JEW’S MYRTLE***"
641,Absorbed in cooking tenderise slice of tenderloin (10) ,INTERESTED,"Definition: Absorbed in
 **Anagram of** (cooking) **TENDERISE** and **T** (**first letter of** [slice of] **TENDERLOIN**)
 **INTERESTED***"
642,Microphone (old) to stop function in fleapit (8) ,BUGHOUSE,"Definition: fleapit
 **BUG** (hidden microphone) **+ HO** (command to stop) **+ USE** (function)
 **BUG HO USE**"
643,Cell sphere finally united in lab strangely (8) ,BLASTULA,"Definition: Cell sphere
 (**LAST** [finally] **+ U** (united) **contained in** (in) **an anagram of** (strangely) **LAB**
 **B** (**LAST U**) **LA**"
644,"Histrionics’ lead in each part, a key element for audience (7) ",EARHOLE,"Definition: key element for audience
 **H** (**first letter of** [lead in] **HISTRIONICS**) **contained in** (in) (**EA** [each] **+ ROLE** [part in a play, for example])
 **EA** **R** (**H**) **OLE**"
