,Clue,Answer,Explanation
4649,Emphasize unpleasantly it’s an old stone (5),RUBIN,"Definition: old stone
RUB IN (as in “don’t rub it in!”)"
4650,Mother keeping close to monkey (4),MONA,"Definition: monkey
ON (close to) in MA"
4651,"Rebuff received by Harold? (11, 4 words)",ONE IN THE EYE,"Definition: Rebuff
Double definition – referring to King Harold supposedly being killed by an arrow through the eye at the Battle of Hastings"
4652,Contemplation about lives showing ill-treatment (8),MISUSING,"Definition: showing ill-treatment
IS in MUSING"
4653,"James, about to dress up, calling for income from land-holders (6)",JAGIRS,"Definition: income from land-holders
Reverse of RIG in JAS"
4654,Male’s internal organs in meat wagon (6),HEARSE,"Definition: meat wagon
EARS in HE – “Male’s” needs to be read has “Male has”"
4655,Gaelic speaker set about translation of Ido (6),GOIDEL,"Definition: Gaelic speaker
IDO* in GEL"
4656,"Home of salt, famously – I act differently after even pinches of it (6)",ATTICA,"Definition: Home of salt, famously
[s]A[l]T + (I ACT)* – the region around Athens, giving its name to “Attic salt” = dry wit"
4657,"Cold viands, say, half of it served up with a certain topping(5)",TILED,"Definition: with a certain topping
Reverse of DELI + [i]T"
4658,Earth: parts of grave regularly covering one (4),GAEA,"Definition: Earth
Alternate letters of GrAvE + A"
4659,Sidewalk lip a vehicle conceals (4),PAVE,"Definition: Sidewalk
Hidden in liP A VEhicle"
4660,Where one might well end up introducing quantifier into Anglican year (8),CEMETERY,"Definition: Where one might well end up
METER in CE Y"
4661,Filipino crop a bit in front by this summer (5),ABACA,"Definition: Filipino crop
Not sure about this – presumably the “summer” is an ABACUS. The “this” would suggest that the clue is actually defining ABACUS – see also 24a"
4662,Obscenities begin to be uttered after sado­masochism (4),SMUT,"Definition: Obscenities
SM + UT[tered]"
4663,Booze draws drunk into trees (10),ZEBRAWOODS,"Definition: trees
(BOOZE DRAWS)*"
4664,Dived without a springboard and hurtled forward (6),LUNGED,"Definition: hurtled forward
PLUNGED less its first letter or “springboard”"
4665,A mild TUC review is as from a sacred text (8),TALMUDIC,"Definition: as from a sacred text
(A MILD TUC)*"
4666,Ah Harpo! Possibly one of the greats of yesteryear (7),PHARAOH,"Definition: one of the greats of yesteryear
(AH HARPO)*"
4667,Prime minister abandons dodgy poolrooms for a sherry (7),OLOROSO,"Definition: sherry
POOLROOMS* less PM"
4668,"Simplest production, where characters have been cast badly (8)",MISSPELT,"Definition: where characters have been cast badly
SIMPLEST*"
4669,"This habit would not be adopted by Conrad, for instance (6)",JOSEPH,"Definition: Conrad, for instance
Cryptic/double defnition: a Joseph is “a caped overcoat worn by women in the 18c for riding”, so a man (e.g. Joseph Conrad) wouldn’t wear it"
4670,They trail along behind — hospital department hours being trimmed a long time (10),ENTOURAGES,"Definition: They trail along behind
ENT (hospital dept) + [h]OUR[s] + AGES"
4671,This party starts otherwise with fish (4),DORY,"Definition: fish
TORY with a different (unspecified) first letter. This can surely only be a clue to TORY"
4672,That’s the place to take a line off the record (5),THERE,"Definition: That’s the place
THE RECORD minus CORD (line)"
4673,How the weather can heat kettles (8),ELEMENTS,"Definition: weather
Double definition, though rather a confused one"
4674,Clergyman served up opening drink (8),VERMOUTH,"Definition: drink
Reverse of REV + MOUTH (opening)"
4675,Preliminary passion (4),HEAT,"Definition: Preliminary
Double definition"
4676,Took views overheard before first sign of danger (6),SEIZED,"Definition: Took
Homophone of “sees” + D[anger]"
4677,Admire spa from a very small vessel (7),EYEBATH,"Definition: a very small vessel
EYE (admire) + SPA (bath)"
4678,Matching degree course (8),PARALLEL,"Definition: Matching degree course
Cryptic definition: I think from the meaning of parallel as a line of latitude."
4679,"Leave Ted behind for adventuresome tripping, involving lots of shifting about (10)",MANOEUVRES,"Definition: lots of shifting about
ADVENTURESOME* less TED"
4680,Film about collaboration between Goering and Hitler (6),GANDHI,"Definition: Film
Hidden in goerinG AND HItler"
4681,Cosy gropes possible with these navigational aids! (10),GYROSCOPES,"Definition: navigational aids
(COSY GROPES)*"
4682,Sort of “bandit person” bearing a weapon (3-5),ONE-ARMED,"Definition: Sort of “bandit
ONE (person) + ARMED (bearing a weapon)"
4683,Part when equal bottom — about the last chance (8),SEPARATE,"Definition: Part
SEAT (bottom) “about” PAR (equal) + [th]E"
4684,They label back to front to confound (7),STAGGER,"Definition: to confound
TAGGERS (those who label) with the last letter moved to the front"
4685,Instinctive move to eat at pub (6),INNATE,"Definition: Instinctive
INN + EAT*"
4686,Teased short girl over cast-off (6),JOSHED,"Definition: Teased
JO (from “Little Women”) + SHED"
4687,Provides the odd steroid from the east (4),DOES,"Definition: Provides
Odd letters of StErOiD, reversed"
4688,Letter from Scotsman in POW camp returned (9),GALATIANS,"Definition: Letter
IAN in reverse of STALAG"
4689,An hour and two thirds to dress Posh Spice (5),CUMIN,"Definition: Spice
An hour and two thirds is 100 minutes, or C MIN; put a U (“posh”) in there to get the spice"
4690,Erotic dancing over seven month time period aiding childbirth (9),OBSTETRIC,"Definition: aiding childbirth
BST (British Summer Time, which lasts from the end of March to the end of October) in EROTIC*"
4691,It should be impossible to pick husband largely on chum’s tip (5),CHUBB,"Definition: It should be impossible to pick
C[hum] + HUBB[y] – Chubb won a competition in 1818 for locks that could only be opened with the correct key, i.e. they are unpickable"
4692,"Ignore wife in labour, longing to be back in Scottish islands (6)",ORKNEY,"Definition: Scottish islands
WORK “ignoring” W + reverse of YEN. You can say “Orkney” or “the Orkney Islands”, but “the Orkneys” is regarded as a bit of a faux pas by the locals"
4693,Cockney retained or kept old soap from the ’90s (8),ELDORADO,"Definition: soap from the ’90s
‘ELD OR ‘AD + O – Eldorado was a short-lived and much-derided BBC soap opera about ex-pats in Spain"
4694,Antlers composed of bone (7),STERNAL,"Definition: of bone
ANTLERS* – meaning “related to the sternum”"
4695,"Taken aback by a boring legal document, one listing goods (7)",WAYBILL,"Definition: one listing goods
Reverse of BY A in (“boring”) WILL"
4696,"More 3 in job scene, reportedly (8)",OBSCENER,"Definition: More 3
Hidden in jOB SCENE Reportedly – cunningly suggesting a homophone clue"
4697,One in pursuit of raw meat dish (6),CHILLI,"Definition: meat dish
CHILL (raw) + I"
4698,"Runs off and weds, unclothed and hungry (5)",UNFED,"Definition: hungry
Remove the outer letters of rUNs oFf wEDs"
4699,Clue 9 as “eccentric economist’s acolyte” (9),KEYNESIAN,"Definition: economist’s acolyte
KEY (clue) + (NINE AS)*"
4700,Run away from stiff brush (5),COPSE,"Definition: brush
CORPSE (stiff) less R"
4701,Church loves to plug support for education (9),SCHOOLING,"Definition: education
CH + O O in SLING"
4702,"Sheepish labourer, first to bathe in the sea at Calais (6)",LAMBER,"Definition: Sheepish labourer
B[athe] in LA MER"
4703,"Perhaps catch nothing, upset about cricket practice (8)",FASTENER,"Definition: Perhaps catch
FA (nothing, as in “sweet FA”) + reverse of RE NETS"
4704,Despicable file they have finally redacted twice (6),FILTHY,"Definition: Despicable
FILE THEY with [hav]E removed twice"
4705,Ban organisation over rackets involving drug and spirits (7),UNDINES,"Definition: spirits
UN (United Nations, run by Ban Ki-moon) + E in DINS – Undines or Ondines are water spirits"
4706,Source gold after gold filling falls out of tooth (6),AUTHOR,"Definition: Source
Using the two familiar abbreiviations for gold: AU + T[oot]H + OR"
4707,"Partly believes in Badger, storybook hero! (6)",SINBAD,"Definition: storybook hero
Hidden in believeS IN BADger (Badger being a hero of “The Wind in the Willows”)"
4708,Thought Gide gag no good at all (4),IDEA,"Definition: Thought
GIDE GAG less all occurrences of G"
4709,Like inhaling air in northern French city (6),AMIENS,"Definition: northern French city
MIEN (air) in AS (like). I went to Amiens in August 1999 to watch the total eclipse of the sun. Fortunately the clouds cleared just in time."
4710,Cry for attention close to waterfall animated Olive (3),OYL,"Definition: animated Olive
OY + [waterfal]L – Olive Oyl was Popeye’s girlfriend in the animated series"
4711,Anti-corruption agency as of now regularly failing (3),SFO,"Definition: Anti-corruption agency
Alternate letters of aS oF nOw. As this abbreviation for the Serious Fraud Office isn’t a pronounceable word it should surely be indicated as (1,1,1)"
4712,Article read aloud for Queen (4),ANNE,"Definition: Queen
Homophone of “an”"
4713,"Loveless lad is left confused and alone (2,6)",BY ITSELF,"Definition: alone
BOY less O + (IS LEFT)*"
4714,County evacuated after historic forest fire (7),ARDENCY,"Definition: fire
ARDEN + C[ount]Y – “As You Like It” is set n the forest of Arden, named after an area of Warwickshire"
4715,Judge supporting embargo on outsize instruments (6),BANJO,"Definition: instruments
BAN (embargo) + J[udge] + OS"
4716,Bottom of league in Cheshire and East Lancashire? (6),CHEESE,"Definition: Lancashire?
[leagu]E in CHES + E"
4717,Pointless snooker shot from John Higgins’s sixth frame of Open (6),CANNON,"Definition: Pointless snooker shot
CAN (toilet – John) + sixth letter of higgiNs + O[pe]N – a cannon scores points in Billiards but not in Snooker"
4718,"Got to know sailors in leathers, half-cut (6)",LEARNT,"Definition: Got to know
RN in LEAT[hers]"
4719,Australian with ancestry in Lincoln? (9),ABORIGINE,"Definition: Australian
ORIGIN in ABE"
4720,Cream and gold seen in plant (5),IVORY,"Definition: Cream
OR in IVY"
4721,Fifty-one line up endlessly on right for a drink (7),LIQUEUR,"Definition: a drink
LI (51) + QUEU[E] + R"
4722,Denounced a cricket club not new to exploitation (7),ACCUSED,"Definition: Denounced
A + CC + USED (exploited)"
4723,One wants to be so described (5),NEEDY,"Definition: One wants to be so described
Cryptic definition"
4724,Providing people with different occupations (9),REHOUSING,"Definition: Providing people with different occupations
Cryptic definition"
4725,"Riches of the arts, perhaps, for personal adornment (7,8)",OSTRICH FEATHERS,"Definition: personal adornment
(RICHES OF THE ARTS)*"
4726,Scold or nag — matter put straight (9),TERMAGANT,"Definition: Scold
(NAG MATTER)*"
4727,Return of spirit in open discussion (5),FORUM,"Definition: open discussion
OF reversed + RUM"
4728,Flies east via resorts (7),AVIATES,"Definition: Flies
(EAST VIA)*"
4729,Dashing fellow who went to the top at sea (7),GALLANT,"Definition: Dashing fellow
A TOPGALLANT sail is one that is above the topsail on a ship. “That” would be better than “who” here."
4730,Company about to broadcast somewhere in Egypt (5),CAIRO,"Definition: somewhere in Egypt
AIR in CO"
4731,"Fresh delivery of an American magazine (3,6)",NEW YORKER,"Definition: American magazine
NEW + YORKER (type of delivery in cricket)"
4732,"Argument about leaving the parade ground (7,3)",FALLING OUT,"Definition: Argument
Double definition"
4733,Victory or defeat (8),CONQUEST,"Definition: Victory
Double definition – conquest can refer to the act of conquering, or of being conquered"
4734,Fine quality diamonds worn with shirt in New York (6),NICETY,"Definition: Fine quality
ICE (slang for diamonds) + T[-shirt] in NY"
4735,False witness who turns up to abuse (4),LIAR,"Definition: False witness
Reverse of RAIL"
4736,Indifference of some soldiers (10),DETACHMENT,"Definition: Indifference
Double definition"
4737,Don’t totally accept the cut-price offer (8),DISCOUNT,"Definition: Don’t totally accept
Double definition"
4738,Various trees but no great variety (6),BONSAI,"Definition: Various trees but no great variety
Cryptic definition, with “great” in the sense of “large”"
4739,"Found out, Eddy coloured (4)",DYED,"Definition: coloured
EDDY*"
4740,Preparing for the night? (10),REHEARSING,"Definition: Preparing for the night
Cryptic definition, the “night” being a performance (“it’ll be all right on the night”)"
4741,Some grates designed as fuel-savers (10),GASOMETERS,"Definition: fuel-savers
(SOME GRATES)*"
4742,Doing nothing but fighting? (8),INACTION,"Definition: Doing nothing
A fighting soldier is IN ACTION"
4743,Lugs around old currency reserves (8),EARMARKS,"Definition: reserves
MARK in EARS"
4744,Fruit is seen in the fall (6),RAISIN,"Definition: Fruit
IS in RAIN"
4745,One won’t be the first to do it (6),FOLLOW,"Definition: One won’t be the first to do it
Cryptic definition"
4746,Saucy curve (4),ARCH,"Definition: Saucy
Double definition"
4747,"Turn pale, not having a costume (4)",GOWN,"Definition: costume
GO WAN less A"
4748,Watergate: various clues lead to impeachment (6),SLUICE,"Definition: Watergate
Anagram of CLUES + I[mpeachment]"
4749,"End result when thief raids church and takes the van? (5,3)",LEADS OFF,"Definition: takes the van
When the thief raids the church the LEAD’S OFF the roof"
4750,Turn back slow runners between defensive lines (8),MIDFIELD,"Definition: between defensive lines
Reverse of DIM + FIELD (runners in a race)"
4751,"Defeat secured by best original means to an end in 15 (4,6)",LEAD PIPING,"Definition: means to an end in 15
PIP (defeat, as in “pipped at the post”) in LEADING. Lead piping is one of the murder weapons in the game of Cluedo"
4752,"Land with inexperienced leader is OK (5,5)",GREEN LIGHT,"Definition: OK
GREEN (inexperienced) + LIGHT (to land)"
4753,Small blocks of 15 countryman may have to get over (6),STILES,"Definition: countryman may have to get over
S + TILES"
4754,"Request for help — involving British right? (3,5)",SOB STORY,"Definition: Request for help
B in SOS (request for help) + TORY (right) – and the whole thing is also a request for help; not quite an &lit"
