,Clue,Answer,Explanation
2050,Drink to consume Australian Third Man retired as writer,EMILE ZOLA,"Definition: writer
[OZ (=Australian) in ALE (=drink)] + LIME (=Third Man, i.e. Harry Lime in the Graham Greene novel); “retired” indicates (here full) reversal; the reference is to French naturalist writer (1840-1902)"
2051,Weak goddess twisted round,WATERY,"Definition: Weak
ATE (=goddess, of mischief and rash actions) in WRY (=twisted, turned to one side)"
2052,Playwright to marry sweetheart and breed,WEDEKIND,"Definition: Playwright
WED (=marry) + <sw>**E**<et> (“heart” means middle letter only) + KIND (=breed, variety); the reference is to German playwright Frank Wedekind (1864-1918)"
2053,"Cameron, Andrew and Thomas Stearns initiators here?",CATS,"Definition: here
**C**<ameron> **A**<ndrew> + **T**<homas> **S**<tearns>; “initiators” means first letters only; the reference is to “T<homas> S<tearns>” Eliot’s Old Possum’s Book of Practical Cats, the basis of the musical Cats by “Andrew” Lloyd Webber, produced by “Cameron” Mackintosh"
2054,Hear Liberal is on the square,LIST,"Definition: Hear
L (=liberal) + IS + T (=square, i.e. a T-square for drawing); “list” is an archaic form of “listen to”"
2055,As Henry’s Chancellor after refusal?,NO MORE,"Definition: As Henry’s Chancellor after refusal?
The reference is to Thomas “More” (1478-1535), beheaded (“no more, i.e. dead!) by Henry the Eighth for refusing to sanction the latter’s marriage to Anne Boleyn by breaking away from the Catholic Church"
2056,Ramshackle castle in Wick’s old resident going back in time?,ANTICLOCKWISE,"Definition: going back in time?
O (=old) in *(CASTLE IN WICK); “ramshackle” is anagram indicator"
2057,Devonian river and dock for missing female appointee,EXECUTOR,"Definition: appointee
EXE (=Devonian river) + CUT (=dock, e.g. tail, wages) + <f>**OR** (“missing female (=F)” means letter “f” is dropped)"
2058,State capital no great shakes,LITTLE ROCK,"Definition: State capital
Cryptically, a little rock(ing) would be no great shakes, i.e. involve little shaking; Little Rock is the state capital of Arkansas"
2059,Monastery sheet needs handling again,CHARTREUSE,"Definition: Monastery
CHART (=sheet) + RE-USE (=handling again); Chartreuse in France is the head monastery of the Carthusian order"
2060,Location to West send herd or heifers mad,HEREFORDSHIRE,"Definition: Location to West
*(HERD OR HEIFERS); “mad” is anagram indicator"
2061,Weep about girl having argument in Steinbeck story,CANNERY ROW,"Definition: Steinbeck story
[ANNE (=girl) in CRY (=weep)] + ROW (=argument); Cannery Row is a 1945 John Steinbeck novel, set in the Great Depression"
2062,Make perfect date for legal situation,CROWN COURT,"Definition: legal situation
CROWN (=make perfect, e.g. a performance) + COURT (=date, go out with)"
2063,One trained takes minute replacing power in electronic device,COMMUTER,"Definition: One trained
A commuter has trained, i.e. taken the train; “minute (=M) replacing power (=P)” in “computer” (=electronic device) means letter “m” replaces “p”"
2064,"Dad, look at cartoon hero!",POPEYE,"Definition: cartoon hero
POP (=dad) + EYE (=look at)"
2065,Destructive god reportedly restrained,LOKI,"Definition: Destructive god
Homophone (“reportedly”) of “low-key” (=restrained); Loki is an evil god in Norse mythology"
2066,Script from ethnic Chinese daughter,HAND,"Definition: Script
HAN (=ethnic Chinese) + D (=daughter); a script is a person’s hand(writing)"
2067,Jumps on bed – child’s play,HOPSCOTCH,"Definition: play
HOPS (=jumps) + COT (=bed) + CH (=child)"
2068,Father needs two secretaries,PAPA,"Definition: Father 
2 x PA (=secretary, i.e. Personal Assistant)"
2069,Criminal protects my girl,FLORENCE,"Definition: girl
LOR (=my, i.e. expression of surprise) in FENCE (=criminal)"
2070,Maybe weekly food for bird,MAGPIE,"Definition: bird
MAG (=maybe weekly, i.e. magazine) + PIE (=food)"
2071,On Scottish island regularly eats fish,MULLET,"Definition: fish
MULL (=Scottish island) + **E**<a>**T**<s> (“regularly” means alternate letters only)"
2072,Island one hidden by tip of distant continent,TASMANIA,"Definition: Island
MAN (=one (island)) in [<distan>**T** (“tip of” means last letter only) + ASIA (=continent)]"
2073,Base school leader’s without mercy,HEADQUARTERS,"Definition: Base
QUARTER (=mercy (granted to an antagonist)) in HEAD’S (=leader’s)"
2074,Review of part of match edited in a later copy,ACTION REPLAY,"Definition: Review of part of match
*(IN A LATER COPY); “edited” is anagram indicator"
2075,Chance of harlot getting kissed when picked up?,PROSPECT,"Definition: Chance
Homophone (“when picked up”) of “PRO’S PECKED” (=harlot getting kissed)"
2076,"Name of driving aid used in car test twice, when reversing",TOMTOM,"Definition: Name of driving aid
Reversal (“when reversing”) of 2 x MOT (=car test); a TomTom is an in-car SatNav device"
2077,Examine A-level result primarily during school inspection,SEARCH,"Definition: inspection
**E**<xamine> **A**<-level> **R**<esult> (“primarily” means first letters only) in SCH (=school)"
2078,Possibly mention time is a healer,OINTMENT,"Definition: a healer
*(MENTION) + T (=time); “possibly” is anagram indicator"
2079,"Remain in dinghy at sea, drifting back",STAY,"Definition: Remain
Reversed (“drifting back”) and hidden (“in”) in “dingh**Y** **AT** **S**ea”"
2080,"Excluded young female solicitor, we’re told",MISSED OUT,"Definition: Excluded 
Homophone (“we’re told”) of “MISS (=young female) + TOUT (solicitor)”"
2081,Obstruct // crime,HOLD-UP,"Definition: Obstruct // crime
Double definition, although the hyphen clearly identifies “crime” as the official definition"
2082,Risk as queen enters large building briefly,PERIL,"Definition: Risk
ER (=queen) in **PIL**<e> (=large building; “briefly” means last letter dropped)"
2083,Force prisoners to study,CONSTRAIN,"Definition: Force
CONS (=prisoners) + TRAIN (=study)"
2084,Radio quiz score – son’s quite excited,TWENTY QUESTIONS,"Definition: Radio quiz
TWENTY (=score, i.e. a set of twenty) + *(SON’S QUITE); “excited” is anagram indicator; Twenty Questions was a radio quiz in the UK from 1947 to 1976, briefly revived in the 1990s"
2085,Gardens surrounding minute houses,HOMES,"Definition: houses
M (=minute) in HOES (=gardens, as verb)"
2086,Display herb with lid removed in food cupboard,PAGEANTRY,"Definition: Display
<s>**AGE** (=herb; “with lid removed” means first letter dropped) in PANTRY (=food cupboard)"
2087,French city with very good banks receiving zero investment?,POITIERS,"Definition: French city 
O (=zero) in [PI (=very good) + TIERS (=banks, rows)]"
2088,Setter talked of career with small remuneration? That’s about right,HAIRSPRAY,"Definition: Setter
Homophone (“talked of”) of “hare” (=career, as verb) + S (=small) + [R (=right) in PAY (=remuneration)]; cryptically, hairspray is a “setter” in that it fixes, sets one’s hair in place"
2089,Heavyweight captured by Scottish hero heading off suddenly,ALL AT ONCE,"Definition: suddenly
TON (=heavyweight) in <w>**ALLACE** (=Scottish hero, i.e. William Wallace, in Wars of Scottish Independence; “heading off” means that first letter is dropped)"
2090,Actress nervously accepting lead in comedy? Most unusual,SCARCEST,"Definition: Most unusual
**C**<omedy> (“lead in” means first letter only) in *(ACTRESS); “nervously” is anagram indicator"
2091,Boy has written up ten lines of poetry,SONNET,"Definition: lines of poetry
SON (=boy) + NET (TEN; “written up” indicates vertical reversal)"
2092,Place in Surrey for one actor,EGHAM,"Definition: Place in Surrey
E.G. (=for one, for example, say) + HAM (=actor); Egham is a town in the Runnymede borough of Surrey"
2093,Dance: mother accompanies old boy doing the twist,MAMBO,"Definition: Dance
MAM (=mother) + BO (OB=old boy; “doing the twist” indicates reversal)"
2094,Entertainer around back of stage bringing over light for illusion,DEJA VU,"Definition: illusion
[<stag>**E** (“back of” means last letter only) in DJ (=entertainer)] + AVU (UVA=light, i.e. form of ultraviolet radiation; “bringing over” indicates reversal)"
2095,European somewhere in NY avoiding unknown Scot,ALBANIAN,"Definition: European
**ALBAN**<y> (=somewhere in NY (State); “avoiding unknown (=Y)” means letter “y” is dropped) + IAN (=Scot)"
2096,Newsman amid spring depression took a hike,HOPPED IT,"Definition: took a hike
ED (=newsman, i.e. editor) in [HOP (=spring, jump) + PIT (=depression)]; “to take a hike” is to clear off, go away"
2097,Current counterfeit clothes close to Leicester Square,ACCORD,"Definition: Square
AC (=current, in electronics) + [<leiceste>**R** (“close to” means last letter only) in COD (=counterfeit, sham)]; “to square (with)” is to accord, agree (with), tally"
2098,Raspberry chap by church consumed by booze,BRONX CHEER,"Definition: Raspberry
[RON (=chap, i.e. man’s name) + X (=by, times) + CH (=church)] in BEER (=booze); in the US, a Bronx cheer is a vulgar sound of disapproval, hence (to blow a) “raspberry”"
2099,Only top grades presumably swelling,NODE,"Definition: swelling
NO D E (=top grades presumably, i.e. only A, B or C)"
2100,"Dead, lying in state, heading for burial quickly perhaps",ADVERB,"Definition: quickly perhaps
[D (=dead) in AVER (=state, as verb)] + **B**<urial> (“heading for” means first letter only)"
2101,American actor’s published date of birth back to front,BRANDO,"Definition: American actor’s
RAN (=published e.g. a story) + DOB (=date of birth); “back to front” means the last letter – here letter “b” – moves to the front of the word; the reference is to US actor Marlon Brando (1924-2004)"
2102,Woodworker’s partner gets a kip when dropping round?,ADZE,"Definition: Woodworker’s partner
A + **D**<o>**ZE** (=kip; “when dropping round (=O, from shape)” means letter “o” is dropped)"
2103,Bill being large saves energy in large part of body,ADAM’S APPLE,"Definition: part of body
AD (=bill, poster) + [SAP (=energy) in AMPLE (=large)]"
2104,Revolutionary headwear filling like wool,ALPACA,"Definition: wool
PAC (CAP=headwear; “revolutionary” indicates reversal) in A LA (=like)"
2105,They inherit the French court name handed over,LEGATEES,"Definition: They inherit
LE (=the French, i.e. the French word for the) + GATEES (SEE=court, date + TAG =name, label; “handed over” indicates reversal)"
2106,Several circulating start to hate prog-rock band – it’s the truth,SO HELP ME,"Definition: it’s the truth
[**H**<ate> (“start to” means first letter only) + ELP (=prog-rock band, i.e. Emerson, Lake & Palmer, from 1970s)] in SOME (=several)"
2107,"Barnet, not a filthy place or unwelcoming",FROSTY,"Definition: unwelcoming
<a>**FRO** (=Barnet, hairstyle, in Cockney rhyming slang; “not a” means letter “a” is dropped) + STY (=filthy place)"
2108,Went circuitously to ancient city delving inside document,DETOURED,"Definition: Went circuitously
[TO + UR (=ancient city)] in DEED (=document)"
2109,Couple audibly attack venomous creature,TAIPAN,"Definition: venomous creature
Homophone (“audibly”) of “tie” (=couple) + PAN (=attack); a taipan is a large Australian venomous snake"
2110,Bike // space found in building,QUAD,"Definition: Bike // space found in building 
Double definition: a QUAD is a kind of four-wheel drive motorised bike AND a rectangular courtyard, quadrangle"
2111,One serves joint outside – a centre piece of Sundays,MAITRE D,"Definition: One serves 
[A in MITRE (=joint, in carpentry)] + <sun>**D**<ays> (“centre piece” means middle letter only)"
2112,Air-conditioning’s needed in an ‘atchback? It can stifle you,ANACONDA,"Definition: It can stifle you
AC (=air-conditioning) in [AN + <h>**ONDA** (=<h>ATCHBACK, i.e. with initial “h” dropped)]"
2113,"Swerve periodically in blue environment, and hit the roof",SAW RED,"Definition: hit the roof
<s>**W**<e>**R**<v>**E** (“periodically” means alternate letters only) in SAD (=blue, depressed)"
2114,"Stole camera, obviously upsetting some",BOA,"Definition: Stole
Reversed (“upsetting”) and hidden (“some”) in “camer**A** **OB**viously”"
2115,Smooth beer // that has a powerful bite,COBRA,"Definition: Smooth beer // that has a powerful bite
Double definition: as well as being a venomous snake, Cobra is an extra-smooth premium beer brewed in the UK and India"
2116,Newspaperman with ruler knocked up puzzle,REBUS,"Definition: puzzle
SUB (=newspaperman, i.e. sub-editor) + ER (=ruler, i.e. Elizabeth Regina); “knocked up” indicates vertical reversal"
2117,Grand coin corroded in England after evacuation,ELEVATED,"Definition: Grand
[LEV (=coin, in Bulgaria) + ATE (=corroded)] in **E**<nglan>**D** (“after evacuation” means all but first and last letters are dropped)"
