,Clue,Answer,Explanation
4123,"Cumbrian village square, say, sealed off at one end (4)",SHAP,"Definition: Cumbrian village
SHAP[e] (‘square, say’) minus its last letter (‘sealed off at one end’)."
4124,Individual tactful in speech (8),DISCRETE,"Definition: Individual
Sounds like (‘in speech’) DISCREET (‘tactful’)."
4125,In less than ten years you went to rack and ruin (7),DECAYED,"Definition: went to rack and ruin
An envelope (‘in’) of YE (‘you’) in DECAD[e] (‘ten years’) cut short (‘less than’)."
4126,Impressions created by silver found in house turned upside down (6),IMAGES,"Definition: Impressions
An envelope (‘found in’) of AG (chemical symbol, ‘silver’) in IMES, a reversal (‘turned upside down’ in a down light) of SEMI ( detached, ‘house’)."
4127,"Retreat from a male beast, keeping quiet (6)",ASHRAM,"Definition: Retreat
An envelope (‘keeping’) of SH (‘quiet’) in ‘a’ plus RAM (‘male beast’)."
4128,Light gold carriage (6),LANDAU,"Definition: carriage
A charade of LAND (‘light’ in the sense of alight) plus AU (‘chemical symbol, ‘gold’)."
4129,Male beheld tool (7),BUCKSAW,"Definition: tool
A charade of BUCK (‘male’ deer, for example) plus SAW (‘beheld’). A bucksaw"
4130,"Married in church, consummated outside (7)",MATCHED,"Definition: Married
An envelope (‘outside’) of CH (‘church’) in MATED (‘consummated’)."
4131,Western hospital insane? (5),SHANE,"Definition: Western
An envelope (‘in-‘) of H (‘hospital’) in ‘-sane’, for the novel by Jack Schaefer, and the film based on it."
4132,"Into social values, time to silence bonds (9)",MORTGAGES,"Definition: bonds
An envelope (‘into’) of T (‘time’) plus GAG (‘silence’) in MORES (‘social values’)."
4133,"Air crewman prepared for action once (7,3)",CRIMEAN WAR,"Definition: action once
An anagram (‘prepared’) of ‘air crewman’."
4134,"Maiden name here, all may conclude (3)",NEE,"Definition: Maiden name
Last letters (‘all may conclude’) of ‘maide**N** nam**E** her**E**‘, with an extended definition."
4135,"Officially, something temporarily held here with string (3,3,6)",FOR THE RECORD,"Definition: Officially
A charade of FOR THERE (‘something temporarily held here’) plus CORD (‘string’)."
4136,"Western shooters mentioned here? (3,9)",THE SEARCHERS,"Definition: Western
THESE ARCHERS (‘shooters mentioned here’)."
4137,"Key accessing locks, thankfully all opening (3)",ALT,"Definition: Key
First letters (‘all opening’) of ‘**A**ccessing **L**ocks **T**hankfully’."
4138,Western drama tutor? (10),STAGECOACH,"Definition: Western
A charade of STAGE (‘drama’) plus COACH (‘tutor’) – or the two particles may be regarded as hanging together."
4139,A weak little boat reversing around a country (9),GUATEMALA,"Definition: country
An envelope (‘around’) of ‘a’ (the second one) in GUTEMALA, a reversal (‘reversing’) of ‘a’ (the first one) plus LAME (‘weak’) plus TUG (‘little boat’)."
4140,Barrier breaks as US president (5),ADAMS,"Definition: US president
An envelope (‘breaks’) of DAM (‘barrier’) in ‘as’, for John, the second US president, or his son John Quincy, the sixth."
4141,Nude has got bum that’s pronounced (7),TONGUED,"Definition: pronounced
An anagram (‘bum’) of ‘nude’ plus ‘got’."
4142,Frenchman grasping black buoyancy aid (7),ARMBAND,"Definition: buoyancy aid
An envelope (‘grasping’) of B (‘black’) in ARMAND (‘Frenchman’)."
4143,Halve slice with dry content (6),BISECT,"Definition: Halve
An envelope (‘with … content’) of SEC (‘dry’, of a wine) in BIT (‘slice’)."
4144,Brainboxes coming up with a popular line (6),CRANIA,"Definition: Brainboxes
A reversal (‘coming up’, in a down light) of ‘a’ plus IN (‘popular’) plus ARC (‘line’)."
4145,They load the day before and delivery’s first in shops (10),STEVEDORES,"Definition: They load
An envelope (‘in’) of EVE (‘the day before’) plus D (‘**D**elivery’s first’) in STORES (‘shops’)."
4146,She in country and western? On the contrary (5),WOMAN,"Definition: She
A charade of W (‘western’) plus OMAN (‘country’), with ‘on the contrary’ indicating the order of the particles."
4147,"African city, where tool wielded in demonstration (9)",MARRAKECH,"Definition: African city
An envelope (‘in’) of RAKE (‘tool wielded’) in MARCH, for the city in Morocco often spelled Marrakesh."
4148,Country for taking away (4),TOGO,"Definition: Country
TO GO (‘taking away’, from a restaurant, for example)."
4149,"Western off? I disagree! (4,4)",HIGH NOON,"Definition: Western
A charade of HIGH (‘off’, rancid) plus NO, ON (‘I disagree’ – concerning ‘off’). Another landmark western film."
4150,Lucifer watches balloons (8),DISTENDS,"Definition: balloons
A charade of DIS (‘Lucifer’ of a different tradition) plus TENDS (‘watches’)."
4151,Parent drinking bubbly reaches for a pipe (10),MEERSCHAUM,"Definition: a pipe
An envelope (‘drinking’) of EERSCHA, an anagram (‘bubbly’) of ‘reaches’ in MUM (‘parent’)."
4152,"Justice, perhaps, as actor injured with dart (5,4)",TAROT CARD,"Definition: Justice, perhaps
An anagram (‘injured’) of ‘actor’ plus ‘dart’. "
4153,Honest hand? (8),STRAIGHT,"Definition: Honest
Double definition; the ‘hand’ is in poker, say."
4154,"Break fall, as bridle (8)",RESTRAIN,"Definition: bridle
A charade of REST (‘break’) plus RAIN (‘fall’)."
4155,Country where god has topped priest (6),PANAMA,"Definition: Country
A charade of PAN (‘god’) plus [l]AMA (a one-l lama, he’s a ‘priest’) minus his first letter (‘topped’)."
4156,"Entering the country, some extremists hunted (6)",CHASED,"Definition: hunted
An envelope (‘entering’) of SE (‘**S**om**E** extremists) in CHAD (‘country’; its second appearance, similarly used, in two days)"
4157,A badger in lift touring hot country (5),GHANA,"Definition: country
An envelope (‘touring’) of H (‘hot’) in GANA, a reversal (‘in lift’, in a down light) of ‘a’ plus NAG (‘badger’, in the sense of pester or a pesterer)"
4158,"Country in Europe, Rumania (4)",PERU,"Definition: Country
A hidden answer ‘in’ ‘Euro**PE RU**mania’."
4159,Actor in tie prepared for reading (10),RECITATION,"Definition: reading
An anagram (‘prepared’) of ‘actor in tie’."
4160,Cutting some medication back (4),ACID,"Definition: Cutting
A hidden (‘some’) reversed (‘back’) answer in ‘me**DICA**tion’."
4161,"Reminder, pretty short of time (3)",CUE,"Definition: Reminder
CU[t]E (‘pretty’) without the T (‘short of time’)."
4162,"Finished a paper’s last feature, good and comprehensive (11)",OVERARCHING,"Definition: comprehensive
A charade of OVER (‘finished’) plus ‘a’ plus R (‘pape**R**‘s last’) plus CHIN (‘feature’) plus G (‘good’)."
4163,Horse that is taken into lead by excited lad (7),PIEBALD,"Definition: Horse
An envelope (‘taken into’) of IE (‘that is’) in PB (chemical symbol, ‘lead’) plus ALD, an anagram (‘excited’) of ‘lad’."
4164,Shameful refusal to stop rotten bilge (7),IGNOBLE,"Definition: Shameful
An envelope (‘to stop’) of NO (‘refusal’) in IGBLE, an anagram (‘rotten’) of ‘bilge’."
4165,"Still together (2,3,4,4)",AT THE SAME TIME,"Definition: Still
Double definition."
4166,"Cope in confusion with temperature hot and unhealthy (6,7)",MUDDLE THROUGH,"Definition: Cope
A charade of MUDDLE (‘confusion’) plus T (‘temperature’) plus H (‘hot’) plus ROUGH (‘unhealthy’ – “I’m feeling a bit rough today”)"
4167,Fool to accept measure of current ridicule (7),LAMPOON,"Definition: ridicule
An envelope (”to accept’) of AMP (‘measure of current’) in LOON (‘fool’)."
4168,"Roused son, weary, around middle of afternoon (7)",STIRRED,"Definition: Roused
An envelope (‘around’) of R (‘middle of afte**R**noon’) in S (‘son’) plus TIRED (‘weary’)."
4169,"Preserve proverb about duck, very large waterbird (6,5)",CANADA GOOSE,"Definition: waterbird
An envelope (‘about’) of O (zero, ‘duck’) plus OS (‘very large’, alternative to XL in clothes sizing) in CAN (‘preserve’) plus ADAGE (‘proverb’)."
4170,Number in fact working (3),TWO,"Definition: Number
A hidden answer ‘in’ ‘fac**T WO**rking’."
4171,Flow restricted in sound (4),TIDE,"Definition: Flow
A homophone (‘in sound’) of TIED (‘restricted’)."
4172,Reset sadly faulty balances (10),STEELYARDS,"Definition: balances
An anagram (‘faulty’) of ‘reset sadly’. ‘Balances’ as weighing devices."
4173,Ready to admit limits of exotic formula (6),RECIPE,"Definition: formula
An envelope (‘to admit’) of EC (‘limits of **E**xoti**C**‘) in RIPE (‘ready’)."
4174,"Steady in honesty, missing our place in Ohio (9)",CLEVELAND,"Definition: place in Ohio
An envelope (‘in’) of LEVEL (‘steady’) in CAND[our] (‘honesty’) without OUR (‘missing our’)."
4175,"Engineer changing the old formats (6,7)",THOMAS TELFORD,"Definition: Engineer
An anagram (‘changing’) of ‘the old formats’."
4176,Lever altered in error (7),TREADLE,"Definition: Lever
An anagram (‘in error’) of ‘altered’."
4177,Middle of rock song including new instrument (7),OCARINA,"Definition: instrument
An envelope (‘including’) of N (‘new’) in OC (‘middle of r**OC**k’) plus ARIA (‘song’)."
4178,Go up and start to cut branch (5),CLIMB,"Definition: Go up
A charade of C (‘start to **C**ut’) plus LIMB (‘branch’)."
4179,"Tenacious, endlessly referring to line in comic verse (8)",DOGGEREL,"Definition: comic verse
A charade of DOGGE[d] (‘tenacious’) minus its last letter (‘endlessly’) plus RE (‘referring to’) plus L (‘line’)."
4180,Vice-consul yet to get involved in a row (13),CONSECUTIVELY,"Definition: in a row
An anagram (‘to get involved’) of ‘vice-consul yet’."
4181,One with anger up in north mistaken for successor (9),INHERITOR,"Definition: successor
A charade of I (‘one’) plus NHERITOR, an envelope (‘in’) of ERI, a reversal (‘up’ in a down light) of IRE (‘anger’) in NHTOR, an anagram (‘mistaken’) of ‘north’."
4182,Understood appeal to support rascal left in charge (8),IMPLICIT,"Definition: Understood
A charade of IMP (‘rascal’) plus L (‘left’) plus IC (‘in charge’) plus IT (sex ‘appeal’). ‘to support’ indicates the order of the particles."
4183,Strict about working this evening (7),TONIGHT,"Definition: this evening
An envelope (‘about’) of ON (‘working’) in TIGHT (‘strict’)."
4184,Return and break mineral (7),RESTORE,"Definition: Return
A charade of REST (‘break’) plus ORE (‘mineral’)."
4185,Foul island covered with smells? Run away (6),ODIOUS,"Definition: Foul
An envelope (‘covered with’) of I (‘island’) in ODOU[r]S (‘smells’) minus the R (‘run away’)."
4186,Excavated and raised material (5),MINED,"Definition: Excavated
A reversal (‘raised’ in a down light) of DENIM (‘material’)."
4187,Fight exists amid calm (6),RESIST,"Definition: Fight
An envelope (‘amid’) of IS (‘exists’) in REST (‘calm’)."
4188,Bully has knocked over the Wimbledon favourite — ’e is knocked out! (6),DESPOT,"Definition: Bully
A reversal (‘knocked over’) of TOP SE[e]D (‘the Wimbledon favourite’) minus E (‘ ‘e is knocked out’)."
4189,"Jerk with relations taking drugs? I don’t think so! (4,3,5,3)",PULL THE OTHER ONE,"Definition: I don’t think so
A charade of PULL (‘jerk’) plus THE OTHER (sexual ‘relations’) ON E (‘taking drugs’)."
4190,Gas worker in better shape (6),FITTER,"Definition: Gas worker
Double definition."
4191,"Adverse reaction, as German behind bars injects man with vaccine from behind (8)",BACKLASH,"Definition: Adverse reaction
An envelope (‘injects’) of KLAS, a reversal (‘from behind’) of SALK (‘man with vaccine’ for polio) in BACH (‘German behind bars’ – very devious)."
4192,German ship to go after the end of four months? (8),BERLINER,"Definition: German
A charade of BER (‘the end of four months’ – Setpem**BER** to Decem**BER**) plus LINER (‘ship’)."
4193,"Casual squeezes, say: women’s painful experience (3,3)",LEG WAX,"Definition: painful experience
An envelope (‘squeezes’) of EG (‘say’) plus W (‘women’ or ‘women’s’ – also applying to the definition) in LAX (‘casual’)"
4194,Note brief question about a formation of flying geese (6),QUAVER,"Definition: Note
An envelope (‘about’) of ‘a’ plus V (‘formation of flying geese’) in QUER[y] (‘question’) minus its last letter (‘brief’)."
4195,"Lover subsequently put out? (3,5)",OLD FLAME,"Lover subsequently put out? (3,5)
Definition and literal allusion."
4196,"Player went to assist (4,4)",LEFT BACK,"Definition: Player
A charade of LEFT (‘went’) plus BACK (‘assist’)."
4197,"Ludicrous, a shambles initially among stuff that’s contrary (6)",ABSURD,"Definition: Ludicrous
A charade of ‘a’ plus BSURD, an envelope (‘among’) of S (‘**S**hambles initially’) in BURD, a reversal (‘contrary’) of DRUB (‘stuff’ in the sense of defeat)."
