,Clue,Answer,Explanation
1752,Figure in reduced claim,STAT,"Definition: Figure
STAT~~e~~ (claim) with last letter removed or ‘reduced’. STAT refers to a figure as in a statistic"
1753,Against moving in and out in keyboard part in orchestra,CONTINUO,"Definition: keyboard part in orchestra
CON (against) + anagram of IN OUT (anagrind is ‘moving’)"
1754,"Dam river, avoiding damage repeatedly",MAMA,"MA~~r~~ MA~~r~~ (damage, repeated) with R (river) missing or ‘avoided’ each time"
1755,"Vague term: area in London on heading out, possibly",METROLAND,~~Anagram of TERM ~~ Anagram of TERM (anagrind is ‘vague’) anagram of A (area) + LOND~~on~~ with ON missing or ‘heading out’ (anagrind is ‘possibly’). The answer is a vague term for an area of London! *Thanks to for the better parsing!*
1756,"Rodent study securing trophy, I note",PORCUPINE,"Definition: Rodent
PORE (study) around or ‘securing’ CUP(trophy) + I + N (note)"
1757,"Undecided, without start or finish",ENDING,"Definition: finish
~~p~~ENDING (undecided) without initial letter or ‘start’"
1758,Isle promoting alcohol problems?,INNISFREE,"Definition: Isle
A play on the fact that if everything in an INN IS FREE it may well cause alcohol problems for many of the customers! We had to check this one. We think it refers to song rather than poem! You can listen to the song . Joyce couldn’t quite believe it when she read that it featured in the film E.T. until she found that it was in the soundtrack when the film The Quiet Man was on the television!"
1759,Food expert to finish it up? One tucks into preserve,DIETICIAN,"Definition: Food expert
DIE (to finish) + IT (reversed or ‘up’) + I inside or ‘tucking into’ CAN (preserve)"
1760,"Ship left off circling jagged peaks, one recalls",KEEPSAKE,"Definition: one recalls
KEE~~l~~ (ship) with L (left) removed or ‘off’ around or ‘circling’ an anagram of PEAKS (anagrind is ‘jagged’)"
1761,Repeat role involving only half of same?,PARROT,"Definition: Repeat
PART (role) around or ‘involving’ ROle (half of role)"
1762,Military inventor’s wild lawless brain,BARNES WALLIS,"Definition: Military inventor
Anagram of LAWLESS BRAIN (anagrind is ‘wild’)"
1763,Farming monarch feeding last of waste to pig?,GEORGE,"Definition: Farming monarch
E (last letter of wastE) inside or ‘feeding’ GORGE (pig). We had to look this up in wiki as we didn’t know that ‘George III was dubbed “Farmer George” by satirists, at first mocking his interest in mundane matters rather than politics but later to contrast his homely thrift with his son’s grandiosity and to portray him as a man of the people’."
1764,Unpleasant filth cut down,GRIM,"Definition: Unpleasant
GRIM~~e~~ (filth) with last letter removed or ‘cut down’"
1765,Opportune complaint Government ignored,RIPE,"Definition: Opportune
~~g~~RIPE (complaint) with G (Government) removed or ‘ignored’"
1766,"Restrained or very limited by slow internet access, from which we’ve all developed?",PRIMORDIAL SOUP,"Definition: from which we’ve all developed
PRIM (restrained) + OR + SO (very) in or ‘limited by’ DIAL-UP (slow internet access)"
1767,Turret that shows lots of arms?,TANK TOP,"A definition that plays on the fact that the TOP of a TANK (as in the armed vehicle) is a ‘turret’ and a TANK TOP is sleeveless, showing the arms of the wearer! A fun clue which raised a smile!"
1768,Non-toxic level of Italian river’s ground water?,POTABLE,"Definition: Non-toxic
The (water) TABLE (level of ground water) of the river PO could be described as the PO TABLE"
1769,Almost uncovered horseman,NIGH,"Definition: Almost
~~k~~NIGH~~t~~ (horseman) with the first and last letters removed, or ‘uncovered’ Thanks gwep!"
1770,"Mythical little bird, one over in fig tree, perhaps",FICTITIOUS,"Definition: Mythical
TIT (little bird) + I (one) + O (over) in FICUS (fig tree)"
1771,English person sticks around wearing ceremonial strip,SASSENACH,"Definition: English person
CANES (sticks) reversed or ‘around’ in or ‘wearing’ SASH (ceremonial strip)"
1772,"One may carry bags, ultimately destined for the cup",CADDY,"Definition: One may carry bags
A play on the fact that a tea CADDY might carry tea-bags, which would be destined for the tea-cup, and (possibly) a golf CADDY carries a player’s golf bag, and he may be destined to win the trophy. Perhaps the second option is a step too far, but the first works well!"
1773,"Information picked up from the pub, say",INTEL,"Definition: Information
Sounds like (‘picked up’) INN (pub) TELL (say)"
1774,"Subcontinental state of Sudan’s climate, reversed away from the borders",TAMIL NADU,"Definition: Subcontinental state
Reversed in ~~s~~UDAN’~~s~~ ~~c~~LIMAT~~e~~, without the first and last letters (‘borders’) of each word"
1775,Down time’s having cheek (facing both ways) against it?,PILLOWSLIP,Cryptic definition – LOWS (down times) in LIP (cheek) both forwards and reversed
1776,Stops leaking after loss of gallons and more,PLUS,"Definition: and more
PLU~~g~~S (stops leaking) without or ‘losing’ G (gallons)"
1777,Knowledge principally held by reprobate expert in hiding,SKINNER,"Definition: expert in hiding
K (first letter of Knowledge, or ‘principally’) in SINNER (reprobate)"
1778,"Desire returns, making new universal French counterpart of ‘Punch’",GUIGNOL,"Definition: French counterpart of ‘Punch’
LONGI~~n~~G (desire) reversed or ‘returning’ with the second N (new) replaced by U (universal)"
1779,"Who have religious right among dull aristos, puzzlingly?",LORDS SPIRITUAL,Another excellent cryptic definition – PI (religious) + R (right) in an anagram of DULL ARISTOS (anagrind is ‘puzzlingly’)
1780,"Goes back to split fringes, ousting every duke",RENEGES,"Definition: Goes back
REN~~d~~ (split) E~~d~~GES (fringes) with the two Ds (dukes) omitted or ‘ousted’"
1781,Extremes of milieu that are far from best in show?,MUTT,"Definition: far from best in show
First and last letters, or ‘extremes’ of M~~ilie~~U T~~ha~~T"
1782,"Semblance of humanity in film clip, a broadcast during break",REPLICANT,"Definition: Semblance of humanity in film
Anagram of CLIP A (anagrind is ‘broadcast’) in RENT (break)"
1783,Note first characters of password and username within computing data,INPUT,"Definition: data
N (note) + first letters of Password and Username in IT (computing)"
1784,Foul animals with antlers and whiskers and other things on the rise,LATE TACKLE,"Definition: Foul
ELK (animal with antlers) + CAT (animal with whiskers) + ET AL (and other things) all reversed or ‘on the rise’ (in a down clue)"
1785,Red Cross shackled by old family ties,OXBLOOD,"Definition: Red
X (cross) in or ‘shackled by’ O (old) BLOOD (family ties)"
1786,"Whatever players see, foul is wrong",PLEASE YOURSELF,"Definition: Whatever
Anagram of PLAYERS SEE FOUL (anagrind is ‘wrong’)"
1787,Makes up mounting work stopping girl I had ready for employment,AT ONES DISPOSAL,"Definition: ready for employment
ATONES (makes up) + OP (work) in or ‘stopping’ LASS (girl) I’D (I had) all reversed or ‘mounting’"
1788,Infernal creatures disturbed hush on dell,HELLHOUNDS,"Definition: Infernal creatures
Anagram of HUSH ON DELL (anagrind is ‘disturbed’)"
1789,Mind blown in more massive knockout,HUMDINGER,"Definition: knockout
Anagram of MIND (anagrind is ‘blown’) in HUGER (more massive)"
1790,Closer to sky around beginning of Indian summer?,TALLIER,"Definition: summer
TALLER (closer to sky) around I (first letter, or ‘beginning’ of Indian)"
1791,"Georgian location that starts around Tbilisi, lying almost next to Armenia",ATLANTA,"Definition: Georgian location
First letters, or ‘starts’ of Around Tbilisi Lying Almost Next To Armenia"
1792,What gives finish across edge of razor?,STROP,"Another &lit? – STOP (finish) around or ‘across’ R (first, or last, letter or ‘edge’ of Razor)"
1793,"Bypassing European Commission, manage scandal",DIRT,"Definition: scandal
DIR~~ec~~T (manage) without or ‘bypassing’ EC (European Commission)"
1794,Colin Powell ultimately troubled by new president,LINCOLN,"Definition: president
Anagram of COLIN + ~~powel~~L (last letter or ‘ultimately’) + N (new)"
1795,Ground rules? Expect the worst!,SOD’S LAW,"Definition: Expect the worst
A play on the fact that another word for ground is sod. The rules for which could be described as SOD’S LAW! This was one of our last in – we kept on looking at the clue expecting an anagram of RULES using ‘ground ‘ as the anagrind. It really finished the puzzle off with a smile when we parsed it! Thanks Rorschach!"
1796,Swallow having drained last of drink,MARTIN,"Definition: Swallow
MARTIN~~i~~ (drink) with last letter removed or ‘drained’"
1797,Listing names of latest dead before making sign of the cross?,INDEXING,"Definition: Listing names of
We’re not sure about this one. Could it be IN (latest) + D (dead) + EXING (making the sign of the cross). There’s a ? at the end so a few liberties perhaps could be taken with the parsing but we think we may be missing something!"
1798,A quiet wood,ASH,"Definition: wood
A + SH (quiet)"
1799,Regularly loud – the leader of reform,LUTHER,L~~o~~U~~d~~ (alternate letters of loud or ‘regularly) + THE + R (first letter or ‘leader’ of Reform). Luther refers to reformist.
1800,O’Malley catches the essence of this?,ALLEY CAT,Hidden within the clue o’mALLEY CATches. For those of you who don’t know the link between the clue and the answer you can follow link!
1801,Shock announcement in London – one’s to inherit the throne!,HEIR,"Definition: one’s to inherit the throne
This is a play on the way that someone in London who drops their Hs may pronounce HAIR (shock)."
1802,Spook finds fault hacking into dodgy site,TERRORISE,"Definition: Spook
ERROR (fault) inside and anagram of SITE (anagrind is ‘dodgy’)"
1803,Doctor paced around relentlessly in island republic,CAPE VERDE,"Definition: island republic
Anagram of PACED (anagrind is ‘doctor’) around EVER (relentlessly)"
1804,Piece of card,KING,Double definition – a piece on a chessboard as well as a playing card
1805,Pet shop takes in a mongrel that’s forlorn,PAST HOPE,"Definition: that’s forlorn
Anagram of PET SHOP around or ‘taking in’ A (anagrind is ‘mongrel’)"
1806,Gold rush for part of the year,AUGUST,"Definition: part of the year
AU (gold) + GUST (rush)"
1807,Car crashes round bend,ARC,"Definition: bend
Anagram of CAR (anagrind is ‘crashes’)"
1808,Cleaner is given introduction to major belief system,FAIRYISM,"Definition: belief system
We looked at this one for quite some while – it was our last one in so we had all the crossing letters. Bert said FAIRYISM would fit in! Joyce laughed at his suggestion but she checked electronically for other matches. When we realised it was the only word that fitted we tried to parse it. When we realised how it worked we laughed out loud! FAIRY (as in cleaner!) + IS + M (first letter or ‘introduction’ to Major)."
1809,European club wanting a new kind of signing,ITALIC,"Definition: kind of signing
ITALI~~an~~ missing or ‘wanting A + N (new) + C (club)"
1810,Can Pelé lob? Ultimately each shot produces speechless manager?,CAPELLO,"Definition: speechless manager
CA~~n~~ PEL~~é~~ LO~~b~~ (all missing last letter or ‘each ultimately shot!). Rorschach obviously likes a crossword to include a football link! When Joyce was writing up the blog she wondered why Capello was described as ‘speechless’ – ?"
1811,"Second person showing disapproval, s…say?",STUTTER,"Definition:  s…say
S (second) + TUTTER (person showing disapproval)"
1812,"At speed, Liverpool footballing legend shift direction slightly",IN A RUSH,"Definition: At speed
A play on the fact that if you make a slight alteration in the spelling of IAN RUSH (football legend who even Joyce had heard of) you get the answer"
1813,Get excited about author’s third chapter on Kindle,CATCH FIRE,"Definition: Get excited
CA (about) + T (third letter in auThor) + CH (chapter) + FIRE (kindle)"
1814,Disembark docked ship in Scottish town,LANARK,"Definition: Scottish town
LAN~~d~~ (disembark) with last letter removed or ‘docked’ + ARK (ship)"
1815,Veteran general finally laid to rest in blood-stained flag,OLD GLORY,"Definition: flag
OLD (veteran) + generaL (last letter or ‘finally’) iniside or ‘laid to rest in’ GORY (bloody). Perhaps another thematic entry."
1816,Score three times after team goes up through pen?,SIXTY,"Definition: Score three times
XI (team) reversed or ‘going up’ within STY (pen)"
1817,University archives accepted regular publications,ANNUALS,"Definition: publications
U (university) inside or ‘accepted ‘ by ANNALS (archives)"
1818,Ave Maria he’d transcribed into American idiom,I HAVE A DREAM,"Definition: American idiom
Anagram of AVE MARIA HE’D (anagrind is ‘transcribed’)"
