,Clue,Answer,Explanation
3120,Accidents in tumble drier (9),DESICCANT,"Definition: drier
Anagram (in tumble) of ACCIDENTS"
3121,Finally capitulate after rejecting short ceasefire (5),TRUCE,"Definition: short ceasefire
CURT (short) backwards (rejecting) + [capitulat]E"
3122,Friend of much pilloried aunt scratching head (4),ALLY,"Definition: Friend
[s]ALLY"
3123,"Papa’s medal could produce a lump in the throat (5,5)",ADAMS APPLE,"Definition: a lump in the throat
Anagram (could produce) of PAPAS MEDAL"
3124,Antiquated old couple drowned in vat of tea? (7),OUTWORN,"Definition: Antiquated
O (old) + TWO (couple) in (drowned in) URN (vat of tea)"
3125,"On vacation, surprise mates with arrangements (3-3)",SET-UPS,"Definition: arrangements
S[urpris]E + TUPS (mates). ‘Tup’ means to copulate when sheep are involved."
3126,"Infected by bacteria, Mick sheds skin after 30 days (6)",SEPTIC,"Definition: Infected by bacteria
SEPT (30 days) + [m]IC[k]"
3127,Right-wingers in Europe warn M15 about poison (7),ENVENOM,"Definition: poison
[europ]E [war]N + M ONE V (M15) backwards"
3128,Agreed with queen after tense revolutionary period in the past (10),YESTERYEAR,"Definition: in the past
YES (agreed) + T (tense) + ER (queen) + YEAR (revolutionary period — that is the period it takes the Earth to revolve around the Sun). I do not remember ‘T’ being used before as an abbreviation of ‘tense’ but it is in my Chambers. I did not original cop to the relevance of ‘revolutionary’ here and thank the folks who pointed it out in comments."
3129,They used to get half-cut like this (4),THUS,"Definition: like this
TH[ey] US[ed]"
3130,Enormous gong sounds eerie at first (5),OBESE,"Definition: Enormous
OBE (gong) + S[ounds] E[erie]. The OBE (Order of the British Empire) is a British award, technically a order of chivalry given by the Crown. Recent recipients of an OBE include James Corden. John Graham (Cinephile/Araucaria) had an MBE."
3131,"Visigoth roughly restraining bear (2,7)",GO THROUGH,"Definition: bear
Hidden expression"
3132,Female relatives chasing last of mouth-watering small pickles (8),GHERKINS,"Definition: pickles
[mouth-waterin]G + HER (female) + KIN (relatives) + S (small)"
3133,"Nipple rings hurt intermittently, cause of anxiety (6)",THREAT,"Definition: cause of anxiety
H[u]R[t] (hurt intermittently) in (rings) TEAT (nipple)"
3134,Male journalist welcoming a go-between (8),MEDIATOR,"Definition: go-between
M (male) + A (a) in EDITOR (journalist)"
3135,Excuse to kiss TS Eliot cheekily seized by setter (9),MISTLETOE,"Definition: Excuse to kiss
Anagram (cheekily) of TS ELIOT in (seized by) ME (setter)"
3136,Pinch bottoms of Bishan Bedi and Dominic Cork (4),NICK,"Definition: Pinch
[bisha]N [bed]I [domini]C [cor]K"
3137,Laundering this amount of money over in Panama? (7),ISTHMUS,"Definition: Panama?
Anagram (laundering) of THIS + SUM (amount of money) backwards (over)"
3138,Lovely piece of writing in review of musical (10),ATTRACTIVE,"Definition: Lovely
TRACT (piece of writing) in EVITA (musical) backwards (review of)"
3139,Punch end of recalcitrant camel’s protruberance (5),THUMP,"Definition: Punch
[recalcitran]T + HUMP (camel’s protuberance)"
3140,I’m afraid boring communist stank (6),REEKED,"Definition: stank
EEK (I’m afraid) in (boring) RED (communist)"
3141,Be merciful to average fellow (6),PARDON,"Definition: Be merciful to
PAR (average) + DON (fellow)"
3142,"Daring kiss, source of congestion (10)",BOTTLENECK,"Definition: source of congestion
BOTTLE (daring) + NECK (kiss)"
3143,Quietly wax lyrical about oligarch’s principal residence (9),PENTHOUSE,"Definition: residence
P (quietly) + O[ligarch] in ENTHUSE (wax lyrical)"
3144,"Great success of mum’s two husbands described by brood (5,3)",SMASH HIT,"Definition: Great success
MAS (mum’s) + HH (two husbands) together in SIT (brood)"
3145,Blubber gone bad in freezer (7),CRYOGEN,"Definition: freezer
CRY (blubber) + anagram (bad) of GONE"
3146,She was tempted to hoard discarded mobiles etc (1-5),E-WASTE,"Definition: discarded mobiles etc
Hidden word"
3147,Extremely chunky bonobo resembling Darth Vader? (6),CYBORG,"Definition: Darth Vader?
C[hunk]Y B[onob]O R[esemblin]G"
3148,Separate society that is very English (5),SIEVE,"Definition: Separate
S (society) + IE (that is) + V (very) + E (English)"
3149,"Leaders of Conservative revolt are heartless, artful and sly (4)",ARCH,"Definition: sly
Anagram (artful) of C[onservative] R[evolt] A[re] H[eartless]"
3150,St John’s Muscat? (8),CAPITALS,"Definition: St John’s
This must, I suppose, be a double definition since St. John’s is the capital of Antigua and Barbuda (not to mention Newfoundland) and Muscat is the capital of Oman. But it does not follow the typical pattern for a double definition and I can only guess that the clue stands up because, on the face of it, it could be referring to a saint’s wine."
3151,Wild money mantra (6),RANDOM,"Definition: Wild
RAND (money) + OM (mantra). The rand is the monetary unit of South Africa."
3152,Pay grannies to dance (8),EARNINGS,"Definition: Pay
Anagram (to dance) of GRANNIES. Did you know that in South Korea there is a dance troupe called the Dancing Grandmothers? They can be seen on Youtube, they tour internationally and they, presumably, pay grannies to dance!"
3153,Copyright fabric in drawer (6),CRAYON,"Definition: drawer
C (copyright) + RAYON (fabric)"
3154,Daily signal (9),TELEGRAPH,"Definition: Daily
Double definition"
3155,Prime of plaster – and it needs topcoat to decorate (5),PAINT,"Definition: to decorate
P[laster] A[nd] I[t] N[eeds] T[opcoat]. I wonder about the use of ‘prime’ here when it is used to really mean ‘primes’ (in the cryptic reading)."
3156,Start to rebuild deep sea rig for oil producer (8),RAPE SEED,"Definition: oil producer
R[ebuild] + anagram (rig) of DEEP SEA"
3157,Outlook if reported (7),WEATHER,"Definition: Outlook
Homophone (reported) of “whether” (if)"
3158,Flexible picture frames stand the test of time (7),PLASTIC,"Definition: Flexible
LAST (stand the test of time) in PIC (picture)"
3159,Wasting time in panic is a mistake (5),ERROR,"Definition: a mistake
[t]ERROR (wasting time in panic)"
3160,Television’s first box set somehow secures approval as educational material (9),TEXTBOOKS,"Definition: educational material
T[elevision] + OK (approval) in anagram (somehow) of BOX SET"
3161,Rationale for ‘bout a Boy (6),REASON,"Definition: Rationale
RE (???) + A (a) + SON (boy). Is ‘for’ or ”bout’ meant to clue RE? I suppose Goliath’s rationale could be that ’bout is short for about and so is RE. Still I think the clue would be fine with the A left in."
3162,"Invested in shares, our central fund (8)",RESOURCE,"Definition: fund
Hidden word"
3163,Colouring said to be on the way out (6),DYEING,"Definition: Colouring
Homophone of DYING (to be on the way out)"
3164,Money made from fashionable street development (8),INTEREST,"Definition: Money
IN (fashionable) + anagram (development) of STREET"
3165,Rich bequests: half the boxes (6),CHESTS,"Definition: boxes
[ri]CH [bequ]ESTS"
3166,Fancy pedal pushers but no shades of lilac or violet? (6),PURPLE,"Definition: lilac or violet
Anagram (fancy) of PEDAL PUSHERS with the letters of SHADES removed"
3167,Object is to be slim by losing a little weight (5),THING,"Definition: Object
THIN[g] (by losing a little weight)"
3168,Carry fruit in bags (7),LUGGAGE,"Definition: bags
LUG (carry) + GAGE (fruit)"
3169,Flyer for street opera out first (9),AEROPLANE,"Definition: Flyer
Anagram (out) of OPERA + LANE (street)"
3170,Saving or robbery? (8),DAYLIGHT,"Definition: Saving
Double definition and another rather unconventional one justified perhaps by the apparent contradiction between the two?"
3171,Sorts men out from beasts (8),MONSTERS,"Definition: beasts
Anagram (out) of SORTS MEN"
3172,Dogfood (4),CHOW,"Definition: Dogfood
Double definition"
3173,Time when a paper on Nero wrongly . . . . (9),AFTERNOON,"Definition: Time
A (a) + FT (paper) + anagram (wrongly) of ON NERO"
3174,. . . . turned up a rewritten paper: “finally Rome burned” (8),APPEARED,"Definition: turned up
A (a) + anagram (rewritten) of PAPER + [rom]E [burne]D"
3175,Airs and graces singularly affected demeanour (8),CARRIAGE,"Definition: demeanour 
Anagram (affected) of AIR and GRACE"
3176,"It’s sharp, but not a sweet (4)",CUTE,"Definition: sweet
[a]CUTE (sharp but not a)"
3177,Building extension on abandoned square (7),SIXTEEN,"Definition: square
Anagram (building) of EXTENSI[on]"
3178,"Rough ride, they say (6)",COARSE,"Definition: Rough
Homophone (they say) of COURSE (ride)"
3179,A lock-up claim (6),ASSERT,"Definition: claim
A (a) + TRESS (lock) together backwards (up)"
3180,O for a poet to be an ordinary man (5),BLOKE,"Definition: an ordinary man
BLAKE (poet) with the ‘A’ changed to ‘O’"
3181,"Wearing frown, girl beginning to berate Murano worker? (5-6)",GLASS-BLOWER,"Definition: Murano worker?
LASS (girl) + B[erate] together in GLOWER (frown)"
3182,Revolutionary provided origin of background story (3),FIB,"Definition: story
IF (provided) backwards (revolutionary) + B[ackground]"
3183,Service charge’s ultimate swerve on the table? (5),MASSE,"Definition: swerve on the table?
MASS (service) + [charg]E. A masse is a shot in billiards made by hitting the cue ball with the cue held nearly vertically; the cue ball spins around another ball before hitting the object ball. Even though I have played billiards, I had to look this one up."
3184,"Considering the world failed to impress island, Grenada’s leader going ahead (9)",GLOBALIST,"Definition: Considering the world
G[renada] + BALI (island) in LOST (failed)"
3185,"Drug expecting evidence slower? (5,4)",SPEED BUMP,"Definition: slower?
SPEED (drug) + BUMP (expecting evidence!!!) with a brilliant cryptic definition"
3186,Compare some fine kilts from behind (5),LIKEN,"Definition: Compare
Reverse hidden word"
3187,Intently study sweetheart with a belly that’s wobbly (7),EYEBALL,"Definition: Intently study
Anagram (that’s wobbly) of [sw]E[et] A BELLY"
3188,So I must hold back in war (4),ERGO,"Definition: So
[wa]R in (must hold) EGO (I)"
3189,Force down (4),FUZZ,"Definition: Force
Double definition"
3190,"River, river to ebbing river (7)",POTOMAC,"Definition: River
PO (river) + TO (to) + CAM (river) backwards (ebbing)"
3191,Tethered spring (5),BOUND,"Definition: Tethered
Double definition"
3192,"Soldier king, perhaps, a sailor on paper (3-2-4)",MAN-AT-ARMS,"Definition: Soldier
MAN (king, perhaps) + A (a) + TAR (sailor) + MS (paper, i.e. manuscript)"
3193,Doctor entering behind a South American (9),ARGENTINE,"Definition: South American
A (a) + anagram (doctor) of ENTERING"
3194,Saw doctor injecting too much (5),MOTTO,"Definition: Saw
OTT (too much, i.e. Over The Top) in MO (doctor)"
3195,"Previously known as Capone, evildoer’s imprisoned (3)",NEE,"Definition: Previously known as
Hidden word"
3196,"In bombing nine times one needing uranium, radioactive element (11)",EINSTEINIUM,"Definition: radioactive element
U (uranium) in anagram (in bombing) of NINE TIMES I (one)"
3197,"East Germany changed, though not any better (8)",GAMESTER,"Definition: better
Anagram (changed) of EAST GERM[any]"
3198,"Returned as new, mulled wine (8)",ANSWERED,"Definition: Returned
Anagram (mulled) of AS NEW + RED (wine)"
3199,Issue surrounding rear of draft horse (5),STEED,"Definition: horse
[draf]T in SEED (issue)"
3200,Joke on jerk (3-4),LEG-PULL,"Definition: Joke
LEG (on, as in cricket) + PULL (jerk). I originally saw this as a double definition, albeit not a very good one, and thank commenter *custard* for setting me straight."
3201,Joy made little round ring (7),WHOOPEE,"Definition: Joy
HOOP (ring) in (round) WEE (little)"
3202,"Tory punched by nobleman gets a shiner (4,5)",REAR LIGHT,"Definition: a shiner
EARL (nobleman) in (punched by) RIGHT (Tory)"
3203,"Playful female, ticklish (6)",FRISKY,"Definition: Playful
F (female) + RISKY (ticklish)"
3204,Grand houses can chill (6),BITING,"Definition: chill
TIN (can) in (houses) BIG (grand)"
3205,Plenty suggesting a trip round the bakery? (9),ABUNDANCE,"Definition: Plenty
A BUN DANCE (a trip around the bakery?)"
3206,A horse that’s thoroughbred invariably heads for the biscuits (8),AMARETTI,"Definition: the biscuit
A (a) + MARE (horse) + T[hat’s] T[horoughbred] I[nvariably]"
3207,"Freezing weather, wind comes with it – that’s about right (3,5)",ICE STORM,"Definition: Freezing weather
R (right) in (that’s about) anagram (wind) of COMES IT"
3208,"Unknown native of Banjul masking face, African (7)",ZAMBIAN,"Definition: African
Z (unknown) + [g]AMBIAN (native of Banjul masking face)"
3209,"Withholding information, bet it’s spicy (7)",PUNGENT,"Definition: spicy
GEN (information) in (withholding) PUNT (bet). ‘Gen’ is a common informal British term for information — and one that frequently appears in cryptics."
3210,"Earn duck, bat badly batting! (6)",OBTAIN,"Definition: Earn
O (duck) + anagram (badly) of BAT + IN (batting)"
3211,I move cages for bird (6),BUDGIE,"Definition: bird
I (I) in (cages) BUDGE (move)"
3212,Favourite climbs around a thousand and one paces (5),TEMPI,"Definition: paces
M (thousand) in PET (favourite) backwards (climbs) + I (one)"
3213,"Stand up to work, then sit (6)",OPPOSE,"Definition: Stand up to
OP (work) + POSE (sit)"
3214,Small child loves Latin tutor (6),SCHOOL,"Definition: tutor
S (small) + CH (child) + OO (loves) + L (Latin)"
3215,Amuse oneself by winning over Romeo (7),PLAYBOY,"Definition: Romeo
PLAY (amuse oneself) + O (over) in (winning) BY (by)"
3216,"Nearly twelve on holiday take five? (4,3)",DOZE OFF,"Definition: take five
DOZE[n] (nearly twelve) + OFF (on holiday)"
3217,Distributes software current playwright’s penning (10),APPORTIONS,"Definition: Distributes
APP (software) + I (current) in (penning) ORTON (playwright) + S (‘s). ‘I’ is an abbreviation for electrical current."
3218,A bit of storage space back in place of altar (4),APSE,"Definition: place of altar
Reverse hidden word"
3219,Minute assistant withdraws papers etc (5),MEDIA,"Definition: papers etc
M (minute) + AIDE (assistant) backwards (withdraws)"
3220,Ring prof who’s after forest food for ancient herbivore (8),MASTODON,"Definition: ancient herbivore
MAST (forest food) + O (ring) + DON (prof). ‘Mast’ can refer to the fruit of beech, oak, chestnut, and other forest trees, especially as food for pigs and wild animals."
3221,"Female’s nursing a big bird? I approve (4,4)",HEAR HEAR,"Definition: I approve
A (a) + RHEA (big bird) in HER (female’s)"
3222,Speaker doesn’t begin to try (5),ANNOY,"Definition: to try
[t]ANNOY (speaker doesn’t begin)"
3223,One’s reproduced water in Oxford (4),ISIS,"Definition: water in Oxford
IS (one’s) repeated (reproduced). ‘Isis’ is the name given to the stretch of the River Thames that flows through the city of Oxford."
